customer_id,signup_date,gender,age,city,state,acquisition_channel,customer_type,income_band
CUST026194,2024-08-27,Male,35,Surat,Gujarat,Organic Search,Loyal,Middle
CUST026195,2025-06-03,Female,45,Lucknow,Uttar Pradesh,Affiliate,New,Middle
CUST026196,2024-10-23,Female,36,Surat,Gujarat,Organic Search,Loyal,Upper-Middle
CUST026197,2024-09-22,Female,26,Surat,Gujarat,Instagram,New,Middle
CUST026198,2024-06-02,Female,24,Mumbai,Maharashtra,Affiliate,New,High
CUST026199,2025-03-16,Female,42,Chennai,Tamil Nadu,Organic Search,Loyal,Upper-Middle
CUST026200,2024-07-09,Male,28,Hyderabad,Telangana,Instagram,Returning,Low
CUST026201,2025-08-31,Female,33,Nagpur,Maharashtra,Google Ads,Loyal,Middle
CUST026202,2024-09-30,Male,48,Chandigarh,Chandigarh,Organic Search,Returning,Upper-Middle
CUST026203,2025-06-29,Male,26,Nagpur,Maharashtra,Referral,Loyal,Middle
CUST026204,2024-11-10,Female,46,Kochi,Kerala,Instagram,Loyal,Lower-Middle
CUST026205,2024-10-04,Male,24,Kochi,Kerala,Email,Returning,Middle
CUST026206,2024-10-30,Male,46,Surat,Gujarat,Organic Search,Returning,Low
CUST026207,2024-10-22,Male,36,Chennai,Tamil Nadu,Instagram,New,Low
CUST026208,2024-11-16,Non-binary,18,Hyderabad,Telangana,Email,Loyal,High
CUST026209,2025-08-16,Female,22,Delhi,Delhi,Google Ads,Loyal,Middle
CUST026210,2025-04-15,Non-binary,25,Mumbai,Maharashtra,Referral,New,Lower-Middle
CUST026211,2024-01-23,Male,35,Ahmedabad,Gujarat,Instagram,New,Upper-Middle
CUST026212,2024-02-08,Male,45,Mumbai,Maharashtra,Google Ads,Returning,Middle
CUST026213,2024-01-16,Male,38,Jaipur,Rajasthan,Email,Loyal,Middle
CUST026214,2025-04-07,Female,25,Surat,Gujarat,Email,New,Lower-Middle
CUST026215,2024-05-17,Non-binary,48,Mumbai,Maharashtra,Google Ads,New,Lower-Middle
CUST026216,2024-09-14,Male,33,Jaipur,Rajasthan,Organic Search,Returning,Lower-Middle
CUST026217,2025-07-07,Female,25,Nagpur,Maharashtra,Email,Returning,Lower-Middle
CUST026218,2024-03-29,Male,33,Surat,Gujarat,Organic Search,Returning,Lower-Middle
CUST026219,2024-04-12,Female,34,Jaipur,Rajasthan,Instagram,Loyal,Middle
CUST026220,2024-02-23,Female,25,Indore,Madhya Pradesh,Affiliate,Loyal,Lower-Middle
CUST026221,2024-07-09,Female,44,Chennai,Tamil Nadu,Google Ads,Returning,Upper-Middle
CUST026222,2024-02-29,Female,30,Jaipur,Rajasthan,Email,Loyal,Middle
CUST026223,2025-02-24,Female,26,Indore,Madhya Pradesh,Referral,New,Upper-Middle
CUST026224,2025-05-07,Male,40,Kochi,Kerala,Google Ads,Returning,Low
CUST026225,2024-05-03,Male,38,Chandigarh,Chandigarh,Google Ads,New,Lower-Middle
CUST026226,2024-12-16,Female,42,Nagpur,Maharashtra,Organic Search,Returning,Lower-Middle
CUST026227,2024-07-21,Female,42,Chandigarh,Chandigarh,Organic Search,Returning,Middle
CUST026228,2024-02-23,Male,27,Nagpur,Maharashtra,Referral,Loyal,Lower-Middle
CUST026229,2024-11-08,Female,33,Bengaluru,Karnataka,Organic Search,Loyal,Middle
CUST026230,2025-04-11,Male,18,Mumbai,Maharashtra,Referral,New,Low
CUST026231,2024-06-01,Male,35,Nagpur,Maharashtra,Referral,Loyal,Lower-Middle
CUST026232,2025-06-11,Male,36,Kochi,Kerala,Instagram,Loyal,Middle
CUST026233,2025-10-25,Female,32,Surat,Gujarat,Affiliate,Loyal,Low
CUST026234,2024-02-07,Male,24,Chandigarh,Chandigarh,Referral,Loyal,Middle
CUST026235,2024-04-19,Non-binary,45,Hyderabad,Telangana,Organic Search,New,Middle
CUST026236,2024-07-12,Male,22,Kochi,Kerala,Google Ads,Returning,Middle
CUST026237,2025-07-22,Male,49,Chandigarh,Chandigarh,Google Ads,Returning,Upper-Middle
CUST026238,2024-04-05,Female,19,Indore,Madhya Pradesh,Google Ads,Loyal,Upper-Middle
CUST026239,2024-11-10,Male,31,Chandigarh,Chandigarh,Organic Search,Returning,Lower-Middle
CUST026240,2024-12-25,Female,18,Pune,Maharashtra,Google Ads,Loyal,Middle
CUST026241,2024-03-27,Female,26,Indore,Madhya Pradesh,Google Ads,Loyal,Middle
CUST026242,2024-01-29,Male,36,Surat,Gujarat,Google Ads,Loyal,Middle
CUST026243,2024-03-20,Female,37,Kolkata,West Bengal,Email,Loyal,Upper-Middle
CUST026244,2024-02-07,Male,32,Delhi,Delhi,Referral,Returning,Middle
CUST026245,2024-11-30,Male,29,Delhi,Delhi,Email,Loyal,Middle
CUST026246,2025-09-18,Female,58,Chennai,Tamil Nadu,Google Ads,Loyal,Lower-Middle
CUST026247,2024-08-24,Male,33,Kolkata,West Bengal,Google Ads,Returning,Middle
CUST026248,2024-06-20,Female,62,Lucknow,Uttar Pradesh,Referral,Returning,Upper-Middle
CUST026249,2024-06-05,Male,49,Delhi,Delhi,Email,Returning,Low
CUST026250,2025-10-18,Female,27,Delhi,Delhi,Referral,Returning,Lower-Middle
CUST026251,2025-10-03,Male,29,Hyderabad,Telangana,Organic Search,Returning,Upper-Middle
CUST026252,2025-03-09,Male,50,Jaipur,Rajasthan,Organic Search,Returning,Middle
CUST026253,2024-11-06,Non-binary,20,Chennai,Tamil Nadu,Affiliate,Returning,Middle
CUST026254,2024-04-16,Female,48,Chandigarh,Chandigarh,Referral,New,Middle
CUST026255,2025-09-13,Female,33,Surat,Gujarat,Google Ads,Loyal,Upper-Middle
CUST026256,2024-01-01,Female,18,Ahmedabad,Gujarat,Email,Returning,Lower-Middle
CUST026257,2024-04-19,Female,23,Pune,Maharashtra,Organic Search,Loyal,Middle
CUST026258,2025-03-30,Male,32,Chennai,Tamil Nadu,Google Ads,New,Middle
CUST026259,2024-05-02,Female,29,Chennai,Tamil Nadu,Organic Search,Returning,Upper-Middle
CUST026260,2024-03-13,Male,27,Nagpur,Maharashtra,Google Ads,Loyal,Upper-Middle
CUST026261,2025-02-02,Male,19,Nagpur,Maharashtra,Affiliate,Returning,Middle
CUST026262,2024-06-29,Male,34,Kochi,Kerala,Referral,New,Middle
CUST026263,2025-03-05,Female,49,Mumbai,Maharashtra,Email,New,Upper-Middle
CUST026264,2024-05-03,Male,49,Kochi,Kerala,Email,Returning,Upper-Middle
CUST026265,2025-05-22,Male,46,Lucknow,Uttar Pradesh,Organic Search,Loyal,Lower-Middle
CUST026266,2024-03-04,Female,32,Delhi,Delhi,Instagram,Returning,Lower-Middle
CUST026267,2025-02-14,Male,46,Surat,Gujarat,Organic Search,Returning,Low
CUST026268,2024-02-21,Male,18,Kolkata,West Bengal,Affiliate,New,Lower-Middle
CUST026269,2025-05-04,Male,40,Chandigarh,Chandigarh,Google Ads,Returning,Lower-Middle
CUST026270,2025-05-18,Male,50,Bengaluru,Karnataka,Google Ads,Returning,Upper-Middle
CUST026271,2025-06-15,Female,41,Chandigarh,Chandigarh,Instagram,Loyal,Middle
CUST026272,2024-07-07,Female,18,Kolkata,West Bengal,Organic Search,Returning,High
CUST026273,2024-06-07,Male,25,Hyderabad,Telangana,Google Ads,Returning,Middle
CUST026274,2025-10-16,Male,27,Mumbai,Maharashtra,Email,Returning,Lower-Middle
CUST026275,2025-05-03,Female,23,Nagpur,Maharashtra,Instagram,New,Low
CUST026276,2024-05-02,Male,31,Chennai,Tamil Nadu,Google Ads,Returning,Upper-Middle
CUST026277,2024-01-20,Male,33,Jaipur,Rajasthan,Organic Search,New,Upper-Middle
CUST026278,2024-08-25,Female,32,Ahmedabad,Gujarat,Instagram,New,Low
CUST026279,2025-03-20,Female,25,Kochi,Kerala,Referral,Returning,High
CUST026280,2024-09-07,Male,45,Mumbai,Maharashtra,Instagram,Returning,Lower-Middle
CUST026281,2025-06-24,Male,32,Jaipur,Rajasthan,Instagram,Returning,Low
CUST026282,2024-11-30,Female,20,Delhi,Delhi,Organic Search,Loyal,Middle
CUST026283,2025-10-25,Male,30,Nagpur,Maharashtra,Google Ads,Returning,Upper-Middle
CUST026284,2025-08-05,Male,28,Ahmedabad,Gujarat,Affiliate,New,Middle
CUST026285,2024-11-11,Non-binary,18,Kochi,Kerala,Organic Search,New,Upper-Middle
CUST026286,2025-07-12,Male,30,Pune,Maharashtra,Instagram,Loyal,Lower-Middle
CUST026287,2024-10-26,Female,47,Bengaluru,Karnataka,Referral,Returning,Lower-Middle
CUST026288,2024-01-07,Female,31,Lucknow,Uttar Pradesh,Affiliate,Returning,Middle
CUST026289,2024-07-25,Male,32,Mumbai,Maharashtra,Google Ads,New,Middle
CUST026290,2024-09-30,Male,39,Pune,Maharashtra,Referral,New,Upper-Middle
CUST026291,2025-10-15,Female,28,Indore,Madhya Pradesh,Organic Search,Loyal,Low
CUST026292,2025-07-07,Male,23,Kochi,Kerala,Google Ads,New,Low
CUST026293,2024-04-08,Male,41,Kochi,Kerala,Organic Search,Loyal,Upper-Middle
CUST026294,2024-01-01,Non-binary,34,Mumbai,Maharashtra,Google Ads,Returning,Middle
CUST026295,2024-12-19,Male,18,Kochi,Kerala,Google Ads,Loyal,Upper-Middle
CUST026296,2024-12-23,Female,38,Delhi,Delhi,Instagram,Loyal,Middle
CUST026297,2025-05-06,Female,37,Kochi,Kerala,Google Ads,Loyal,Lower-Middle
CUST026298,2024-06-22,Female,18,Hyderabad,Telangana,Instagram,Loyal,Middle
CUST026299,2025-06-27,Male,18,Kochi,Kerala,Affiliate,Loyal,Low
CUST026300,2024-10-03,Female,27,Pune,Maharashtra,Email,Loyal,Middle
CUST026301,2024-08-11,Female,59,Bengaluru,Karnataka,Instagram,Returning,Middle
CUST026302,2024-10-08,Female,58,Bengaluru,Karnataka,Organic Search,New,Low
CUST026303,2025-09-23,Female,49,Surat,Gujarat,Organic Search,Loyal,Middle
CUST026304,2024-09-19,Female,26,Chennai,Tamil Nadu,Organic Search,Returning,Middle
CUST026305,2025-01-10,Male,26,Ahmedabad,Gujarat,Referral,Loyal,Middle
CUST026306,2025-08-19,Male,21,Kolkata,West Bengal,Affiliate,Loyal,Middle
CUST026307,2024-01-13,Female,22,Delhi,Delhi,Affiliate,New,Middle
CUST026308,2024-12-24,Male,40,Jaipur,Rajasthan,Email,Returning,Upper-Middle
CUST026309,2025-04-18,Female,51,Mumbai,Maharashtra,Referral,Loyal,Lower-Middle
CUST026310,2025-08-27,Male,31,Nagpur,Maharashtra,Instagram,New,Lower-Middle
CUST026311,2024-02-11,Male,29,Chandigarh,Chandigarh,Email,Loyal,Low
CUST026312,2025-05-01,Male,25,Jaipur,Rajasthan,Email,Returning,Low
CUST026313,2025-06-20,Male,32,Ahmedabad,Gujarat,Instagram,New,Lower-Middle
CUST026314,2024-08-22,Female,25,Lucknow,Uttar Pradesh,Instagram,New,Middle
CUST026315,2025-05-14,Male,20,Pune,Maharashtra,Instagram,New,Lower-Middle
CUST026316,2024-11-26,Female,36,Indore,Madhya Pradesh,Email,Loyal,Middle
CUST026317,2025-03-16,Male,26,Hyderabad,Telangana,Instagram,Returning,Middle
CUST026318,2024-09-17,Female,29,Lucknow,Uttar Pradesh,Referral,Loyal,Middle
CUST026319,2024-04-28,Female,34,Mumbai,Maharashtra,Instagram,New,Middle
CUST026320,2025-07-08,Male,18,Surat,Gujarat,Instagram,Loyal,Lower-Middle
CUST026321,2024-05-24,Female,19,Delhi,Delhi,Organic Search,Returning,Middle
CUST026322,2024-05-05,Male,35,Kochi,Kerala,Google Ads,Returning,Middle
CUST026323,2025-08-15,Female,22,Nagpur,Maharashtra,Referral,Returning,Middle
CUST026324,2025-09-18,Male,34,Nagpur,Maharashtra,Referral,Returning,Lower-Middle
CUST026325,2025-02-11,Male,27,Ahmedabad,Gujarat,Instagram,Loyal,Low
CUST026326,2025-01-23,Male,37,Indore,Madhya Pradesh,Google Ads,New,Low
CUST026327,2024-08-29,Male,18,Pune,Maharashtra,Google Ads,Returning,Low
CUST026328,2025-02-13,Female,26,Mumbai,Maharashtra,Google Ads,Returning,Middle
CUST026329,2025-02-11,Female,50,Chandigarh,Chandigarh,Organic Search,Loyal,Middle
CUST026330,2024-12-11,Female,38,Bengaluru,Karnataka,Referral,Loyal,Middle
CUST026331,2025-03-14,Female,43,Hyderabad,Telangana,Organic Search,Returning,Low
CUST026332,2025-01-05,Female,34,Surat,Gujarat,Email,Returning,Lower-Middle
CUST026333,2025-08-11,Female,21,Ahmedabad,Gujarat,Organic Search,Returning,Middle
CUST026334,2025-03-22,Female,27,Surat,Gujarat,Instagram,Returning,Lower-Middle
CUST026335,2024-09-14,Female,27,Delhi,Delhi,Referral,Loyal,Low
CUST026336,2025-03-14,Male,27,Ahmedabad,Gujarat,Referral,Returning,Lower-Middle
CUST026337,2024-06-02,Female,47,Lucknow,Uttar Pradesh,Affiliate,Returning,Middle
CUST026338,2024-05-23,Male,32,Delhi,Delhi,Google Ads,Returning,Low
CUST026339,2025-07-07,Male,20,Surat,Gujarat,Organic Search,New,Upper-Middle
CUST026340,2025-01-24,Male,27,Bengaluru,Karnataka,Email,New,Lower-Middle
CUST026341,2024-02-05,Female,38,Ahmedabad,Gujarat,Google Ads,New,Middle
CUST026342,2024-08-25,Female,19,Nagpur,Maharashtra,Email,Returning,Middle
CUST026343,2025-10-20,Male,45,Nagpur,Maharashtra,Email,New,Low
CUST026344,2025-03-02,Non-binary,49,Lucknow,Uttar Pradesh,Email,Loyal,Middle
CUST026345,2025-08-04,Female,26,Nagpur,Maharashtra,Affiliate,Returning,Upper-Middle
CUST026346,2025-01-01,Female,39,Indore,Madhya Pradesh,Referral,Returning,Upper-Middle
CUST026347,2024-01-29,Male,43,Surat,Gujarat,Organic Search,Returning,Upper-Middle
CUST026348,2024-04-30,Male,24,Kochi,Kerala,Google Ads,Loyal,Low
CUST026349,2024-03-02,Female,30,Chandigarh,Chandigarh,Organic Search,Returning,Middle
CUST026350,2025-05-06,Male,31,Pune,Maharashtra,Email,Loyal,Middle
CUST026351,2025-05-21,Male,38,Surat,Gujarat,Google Ads,Loyal,Middle
CUST026352,2024-11-01,Male,49,Bengaluru,Karnataka,Email,Returning,Lower-Middle
CUST026353,2025-04-29,Female,31,Hyderabad,Telangana,Organic Search,Returning,Upper-Middle
CUST026354,2025-01-03,Male,19,Surat,Gujarat,Google Ads,Returning,Lower-Middle
CUST026355,2025-05-09,Female,18,Chandigarh,Chandigarh,Instagram,Loyal,Middle
CUST026356,2025-03-25,Female,26,Lucknow,Uttar Pradesh,Instagram,New,Middle
CUST026357,2024-10-31,Non-binary,31,Delhi,Delhi,Organic Search,Loyal,Middle
CUST026358,2025-03-12,Male,46,Pune,Maharashtra,Referral,New,Upper-Middle
CUST026359,2024-08-01,Male,18,Hyderabad,Telangana,Organic Search,Loyal,High
CUST026360,2025-05-16,Female,32,Jaipur,Rajasthan,Google Ads,Returning,Middle
CUST026361,2025-09-03,Non-binary,49,Ahmedabad,Gujarat,Affiliate,Returning,Middle
CUST026362,2024-05-18,Male,38,Bengaluru,Karnataka,Instagram,Loyal,Middle
CUST026363,2025-03-22,Male,21,Kolkata,West Bengal,Google Ads,Returning,Middle
CUST026364,2024-03-14,Female,35,Chandigarh,Chandigarh,Google Ads,Loyal,Lower-Middle
CUST026365,2024-09-09,Female,33,Kochi,Kerala,Google Ads,Loyal,Middle
CUST026366,2025-03-23,Male,46,Lucknow,Uttar Pradesh,Google Ads,Returning,Lower-Middle
CUST026367,2024-07-04,Male,41,Surat,Gujarat,Organic Search,Returning,Middle
CUST026368,2024-06-06,Male,36,Hyderabad,Telangana,Instagram,Returning,Middle
CUST026369,2024-09-13,Male,39,Kochi,Kerala,Instagram,Returning,Upper-Middle
CUST026370,2024-03-17,Male,34,Hyderabad,Telangana,Organic Search,Returning,Middle
CUST026371,2025-02-22,Female,26,Pune,Maharashtra,Referral,New,Upper-Middle
CUST026372,2024-03-28,Male,41,Nagpur,Maharashtra,Google Ads,Loyal,Upper-Middle
CUST026373,2024-08-10,Male,27,Delhi,Delhi,Instagram,Returning,Upper-Middle
CUST026374,2024-07-28,Female,37,Kochi,Kerala,Organic Search,Returning,Middle
CUST026375,2025-10-09,Male,40,Chandigarh,Chandigarh,Organic Search,Returning,Middle
CUST026376,2025-10-25,Female,21,Lucknow,Uttar Pradesh,Organic Search,Loyal,Upper-Middle
CUST026377,2024-02-23,Female,31,Delhi,Delhi,Organic Search,Returning,Upper-Middle
CUST026378,2024-04-15,Female,49,Kolkata,West Bengal,Organic Search,New,Upper-Middle
CUST026379,2025-05-04,Male,47,Bengaluru,Karnataka,Organic Search,New,Middle
CUST026380,2024-07-18,Male,38,Jaipur,Rajasthan,Instagram,Returning,Middle
CUST026381,2025-03-06,Female,32,Hyderabad,Telangana,Instagram,Loyal,Middle
CUST026382,2025-09-07,Male,31,Chandigarh,Chandigarh,Google Ads,Returning,Lower-Middle
CUST026383,2024-04-18,Male,27,Bengaluru,Karnataka,Google Ads,Returning,Middle
CUST026384,2025-10-06,Female,33,Nagpur,Maharashtra,Affiliate,New,Middle
CUST026385,2024-02-05,Male,46,Bengaluru,Karnataka,Google Ads,Returning,Lower-Middle
CUST026386,2024-06-02,Female,27,Bengaluru,Karnataka,Referral,Loyal,Middle
CUST026387,2024-12-05,Male,21,Kolkata,West Bengal,Instagram,Loyal,Lower-Middle
CUST026388,2025-08-12,Male,43,Kolkata,West Bengal,Google Ads,Returning,Middle
CUST026389,2025-01-05,Female,30,Chandigarh,Chandigarh,Instagram,New,Lower-Middle
CUST026390,2024-04-02,Female,24,Ahmedabad,Gujarat,Email,New,Upper-Middle
CUST026391,2024-06-15,Male,34,Hyderabad,Telangana,Affiliate,Loyal,Low
CUST026392,2025-05-24,Male,30,Kochi,Kerala,Affiliate,New,Lower-Middle
CUST026393,2025-01-10,Male,34,Jaipur,Rajasthan,Affiliate,Returning,Lower-Middle
CUST026394,2024-01-09,Female,38,Mumbai,Maharashtra,Email,Loyal,Low
CUST026395,2024-12-01,Female,37,Delhi,Delhi,Email,Loyal,Middle
CUST026396,2024-09-29,Male,38,Hyderabad,Telangana,Email,New,High
CUST026397,2024-01-01,Female,35,Jaipur,Rajasthan,Google Ads,Returning,Middle
CUST026398,2024-06-14,Female,18,Hyderabad,Telangana,Organic Search,Loyal,Low
CUST026399,2025-09-17,Female,34,Delhi,Delhi,Organic Search,New,Lower-Middle
CUST026400,2025-04-15,Female,20,Pune,Maharashtra,Referral,New,Middle
CUST026401,2024-02-17,Male,26,Jaipur,Rajasthan,Google Ads,New,Upper-Middle
CUST026402,2024-01-11,Male,26,Lucknow,Uttar Pradesh,Referral,Returning,Middle
CUST026403,2024-08-19,Male,39,Indore,Madhya Pradesh,Affiliate,Returning,Upper-Middle
CUST026404,2024-11-07,Male,18,Chennai,Tamil Nadu,Affiliate,New,High
CUST026405,2024-10-30,Male,31,Jaipur,Rajasthan,Organic Search,New,Low
CUST026406,2025-04-11,Female,32,Chandigarh,Chandigarh,Google Ads,Loyal,Low
CUST026407,2024-04-25,Female,41,Surat,Gujarat,Google Ads,New,Lower-Middle
CUST026408,2024-02-01,Female,34,Ahmedabad,Gujarat,Organic Search,Loyal,Lower-Middle
CUST026409,2025-03-26,Female,39,Delhi,Delhi,Google Ads,Returning,Middle
CUST026410,2025-08-23,Male,34,Kolkata,West Bengal,Referral,Loyal,Middle
CUST026411,2024-04-22,Male,50,Surat,Gujarat,Google Ads,New,Middle
CUST026412,2024-08-29,Male,29,Kochi,Kerala,Google Ads,New,Middle
CUST026413,2025-02-23,Female,56,Delhi,Delhi,Google Ads,Loyal,Lower-Middle
CUST026414,2024-04-20,Female,28,Nagpur,Maharashtra,Organic Search,Returning,Upper-Middle
CUST026415,2025-07-29,Female,41,Surat,Gujarat,Affiliate,New,Upper-Middle
CUST026416,2024-05-30,Female,48,Jaipur,Rajasthan,Affiliate,Loyal,Middle
CUST026417,2024-12-22,Male,31,Surat,Gujarat,Affiliate,New,Upper-Middle
CUST026418,2024-08-14,Male,32,Kolkata,West Bengal,Google Ads,New,Lower-Middle
CUST026419,2025-03-22,Male,20,Kochi,Kerala,Instagram,New,Middle
CUST026420,2024-05-12,Female,67,Surat,Gujarat,Instagram,New,Low
CUST026421,2024-03-06,Male,31,Pune,Maharashtra,Organic Search,Loyal,Lower-Middle
CUST026422,2024-12-07,Male,48,Kolkata,West Bengal,Affiliate,Returning,High
CUST026423,2025-08-01,Non-binary,26,Bengaluru,Karnataka,Organic Search,Loyal,Upper-Middle
CUST026424,2025-02-27,Male,19,Kolkata,West Bengal,Instagram,New,Middle
CUST026425,2025-05-20,Male,27,Chandigarh,Chandigarh,Organic Search,New,Middle
CUST026426,2024-10-16,Male,35,Chennai,Tamil Nadu,Google Ads,Loyal,Upper-Middle
CUST026427,2024-04-03,Male,35,Lucknow,Uttar Pradesh,Affiliate,Returning,Middle
CUST026428,2024-10-12,Female,27,Indore,Madhya Pradesh,Instagram,Loyal,Middle
CUST026429,2025-10-22,Female,29,Indore,Madhya Pradesh,Referral,Loyal,Middle
CUST026430,2025-06-06,Male,35,Pune,Maharashtra,Google Ads,Loyal,Low
CUST026431,2025-04-15,Female,26,Chennai,Tamil Nadu,Instagram,New,Middle
CUST026432,2024-07-20,Male,29,Mumbai,Maharashtra,Referral,Loyal,Middle
CUST026433,2025-02-05,Female,23,Bengaluru,Karnataka,Instagram,New,Lower-Middle
CUST026434,2025-02-20,Male,42,Hyderabad,Telangana,Organic Search,Loyal,Lower-Middle
CUST026435,2025-03-13,Male,21,Hyderabad,Telangana,Organic Search,Returning,Upper-Middle
CUST026436,2025-08-20,Male,31,Mumbai,Maharashtra,Organic Search,Returning,Lower-Middle
CUST026437,2025-03-31,Female,39,Kolkata,West Bengal,Organic Search,Returning,Upper-Middle
CUST026438,2024-05-28,Male,40,Bengaluru,Karnataka,Organic Search,New,Lower-Middle
CUST026439,2024-05-28,Male,22,Surat,Gujarat,Google Ads,Returning,Low
CUST026440,2025-02-18,Male,42,Chennai,Tamil Nadu,Affiliate,Loyal,Lower-Middle
CUST026441,2025-08-02,Non-binary,39,Kolkata,West Bengal,Affiliate,Returning,Lower-Middle
CUST026442,2025-09-26,Male,41,Pune,Maharashtra,Referral,New,Low
CUST026443,2025-02-11,Female,33,Pune,Maharashtra,Referral,Loyal,Upper-Middle
CUST026444,2024-12-20,Male,38,Surat,Gujarat,Organic Search,Returning,Upper-Middle
CUST026445,2025-06-29,Male,40,Ahmedabad,Gujarat,Google Ads,New,Low
CUST026446,2025-10-15,Male,59,Chandigarh,Chandigarh,Instagram,Loyal,Middle
CUST026447,2024-01-19,Male,18,Lucknow,Uttar Pradesh,Instagram,Returning,Middle
CUST026448,2024-07-26,Female,38,Bengaluru,Karnataka,Email,Loyal,Upper-Middle
CUST026449,2024-08-11,Male,41,Nagpur,Maharashtra,Google Ads,New,Middle
CUST026450,2025-01-12,Male,37,Lucknow,Uttar Pradesh,Organic Search,New,Middle
CUST026451,2024-07-16,Male,44,Hyderabad,Telangana,Organic Search,Returning,Middle
CUST026452,2024-07-27,Female,44,Indore,Madhya Pradesh,Instagram,Returning,Lower-Middle
CUST026453,2024-01-17,Male,38,Hyderabad,Telangana,Referral,New,Middle
CUST026454,2024-01-03,Male,33,Ahmedabad,Gujarat,Instagram,New,Upper-Middle
CUST026455,2024-10-28,Female,18,Ahmedabad,Gujarat,Referral,New,Upper-Middle
CUST026456,2025-10-29,Female,56,Surat,Gujarat,Google Ads,Loyal,Low
CUST026457,2024-07-16,Female,18,Jaipur,Rajasthan,Google Ads,Loyal,Low
CUST026458,2024-06-09,Male,41,Ahmedabad,Gujarat,Organic Search,Returning,Middle
CUST026459,2024-06-25,Female,38,Surat,Gujarat,Referral,Loyal,Low
CUST026460,2025-10-13,Male,21,Jaipur,Rajasthan,Instagram,Loyal,Middle
CUST026461,2025-03-20,Male,57,Lucknow,Uttar Pradesh,Organic Search,Returning,Lower-Middle
CUST026462,2025-03-12,Male,44,Pune,Maharashtra,Google Ads,New,Low
CUST026463,2024-05-06,Female,38,Kochi,Kerala,Email,Returning,Low
CUST026464,2025-08-27,Male,22,Lucknow,Uttar Pradesh,Email,New,Upper-Middle
CUST026465,2024-05-11,Male,50,Mumbai,Maharashtra,Email,New,High
CUST026466,2025-10-09,Male,51,Bengaluru,Karnataka,Organic Search,Loyal,Middle
CUST026467,2025-09-29,Male,36,Chandigarh,Chandigarh,Google Ads,Returning,Middle
CUST026468,2025-01-14,Male,53,Chennai,Tamil Nadu,Google Ads,Loyal,Upper-Middle
CUST026469,2025-08-03,Male,37,Surat,Gujarat,Organic Search,New,Upper-Middle
CUST026470,2025-10-30,Female,39,Mumbai,Maharashtra,Referral,New,Upper-Middle
CUST026471,2025-01-23,Male,34,Nagpur,Maharashtra,Email,Loyal,Upper-Middle
CUST026472,2025-05-28,Female,42,Kolkata,West Bengal,Instagram,Returning,Lower-Middle
CUST026473,2025-01-30,Male,40,Delhi,Delhi,Google Ads,New,Lower-Middle
CUST026474,2024-12-16,Male,29,Ahmedabad,Gujarat,Referral,Loyal,Upper-Middle
CUST026475,2024-08-11,Male,23,Ahmedabad,Gujarat,Google Ads,Loyal,Lower-Middle
CUST026476,2025-03-14,Male,32,Lucknow,Uttar Pradesh,Affiliate,Returning,Upper-Middle
CUST026477,2024-06-27,Male,42,Chennai,Tamil Nadu,Organic Search,Loyal,Lower-Middle
