order_id,customer_id,order_date,payment_method,shipping_type,order_status,total_amount,discount_amount,shipping_cost
ORD0096745,CUST019819,2025-10-07,Credit Card,Express,Completed,9425.41,1716.49,173.76
ORD0096746,CUST031542,2025-05-28,Net Banking,Standard,Cancelled,5783.55,233.59,52.8
ORD0096747,CUST010039,2025-07-04,COD,Same Day,Completed,1466.34,42.41,186.71
ORD0096748,CUST037640,2025-04-15,UPI,Express,Completed,292.0,38.55,197.94
ORD0096749,CUST045161,2024-12-16,Credit Card,Standard,Completed,2814.45,72.22,64.39
ORD0096750,CUST038292,2024-09-22,Debit Card,Standard,Completed,1848.89,89.09,49.95
ORD0096751,CUST042594,2024-03-06,Credit Card,Express,Completed,155.23,13.25,122.17
ORD0096752,CUST007853,2025-06-06,Credit Card,Standard,Completed,1957.98,452.3,44.4
ORD0096753,CUST028729,2024-01-01,UPI,Standard,Completed,5423.23,713.1,48.06
ORD0096754,CUST024332,2025-10-02,UPI,Same Day,Completed,8261.33,533.95,200.51
ORD0096755,CUST018938,2024-06-27,Credit Card,Express,Completed,555.27,117.24,167.2
ORD0096756,CUST044683,2024-10-28,Credit Card,Standard,Completed,15096.11,2955.83,88.28
ORD0096757,CUST024783,2025-11-12,UPI,Express,Completed,13761.98,876.35,155.29
ORD0096758,CUST042249,2024-05-23,UPI,Standard,Completed,14576.01,3285.84,70.81
ORD0096759,CUST025806,2024-11-09,UPI,Standard,Completed,8903.4,776.96,42.44
ORD0096760,CUST030800,2025-08-27,UPI,Standard,Completed,3248.87,163.0,52.18
ORD0096761,CUST041841,2024-03-17,Credit Card,Standard,Completed,136.02,23.37,64.75
ORD0096762,CUST031372,2025-07-03,Credit Card,Standard,Completed,850.14,139.3,96.16
ORD0096763,CUST001130,2024-02-03,Debit Card,Express,Completed,7271.42,1336.71,191.51
ORD0096764,CUST039343,2025-10-03,COD,Standard,Completed,3909.2,322.23,50.73
ORD0096765,CUST020665,2025-04-01,UPI,Same Day,Completed,2612.19,172.7,275.8
ORD0096766,CUST003085,2024-08-06,UPI,Standard,Completed,2060.72,359.37,97.75
ORD0096767,CUST002889,2024-07-03,Net Banking,Standard,Returned,135.15,34.62,42.71
ORD0096768,CUST011426,2024-02-14,Wallet,Standard,Completed,307.0,63.93,52.01
ORD0096769,CUST012243,2025-10-09,COD,Same Day,Completed,7699.11,1481.27,237.3
ORD0096770,CUST025814,2024-03-29,COD,Standard,Cancelled,1398.38,0.0,90.52
ORD0096771,CUST048910,2024-10-29,Debit Card,Standard,Completed,8017.18,1259.37,53.9
ORD0096772,CUST004180,2025-01-27,Net Banking,Express,Completed,13311.57,559.17,114.98
ORD0096773,CUST028824,2024-01-28,Net Banking,Standard,Completed,966.17,135.45,59.53
ORD0096774,CUST025485,2025-05-01,UPI,Same Day,Completed,2674.5,0.0,310.96
ORD0096775,CUST017690,2025-10-15,Debit Card,Standard,Completed,802.92,193.8,58.27
ORD0096776,CUST038559,2024-05-06,Credit Card,Standard,Cancelled,14356.45,2663.21,95.2
ORD0096777,CUST020948,2024-05-16,Wallet,Express,Completed,4689.55,211.02,102.89
ORD0096778,CUST030285,2024-10-23,Net Banking,Standard,Completed,10867.17,1208.41,55.34
ORD0096779,CUST014098,2025-04-25,Credit Card,Express,Completed,873.1,197.7,168.7
ORD0096780,CUST037055,2025-10-02,Credit Card,Standard,Completed,4017.48,504.84,66.59
ORD0096781,CUST017816,2024-02-05,UPI,Express,Completed,1181.39,206.02,125.7
ORD0096782,CUST012025,2024-07-21,Debit Card,Standard,Completed,553.04,7.95,92.39
ORD0096783,CUST031688,2025-11-22,UPI,Express,Completed,833.46,226.72,167.82
ORD0096784,CUST034710,2024-06-10,Credit Card,Express,Completed,3105.3,10.32,114.37
ORD0096785,CUST040844,2025-02-01,Net Banking,Express,Completed,16640.38,1897.32,167.48
ORD0096786,CUST049807,2024-03-21,Debit Card,Express,Completed,5354.86,92.95,148.48
ORD0096787,CUST000430,2024-04-16,Credit Card,Standard,Completed,1053.42,51.41,98.67
ORD0096788,CUST017172,2024-05-18,Debit Card,Express,Completed,2191.16,589.18,198.98
ORD0096789,CUST041095,2024-01-20,Debit Card,Standard,Completed,4668.72,59.87,60.3
ORD0096790,CUST002662,2024-10-20,Debit Card,Standard,Completed,10685.62,1494.05,50.23
ORD0096791,CUST033068,2024-01-10,Debit Card,Same Day,Completed,4216.85,357.58,314.2
ORD0096792,CUST048377,2025-06-27,Credit Card,Express,Completed,6688.95,469.16,107.55
ORD0096793,CUST005425,2025-10-15,Debit Card,Standard,Completed,2024.29,40.98,80.44
ORD0096794,CUST001753,2024-10-18,Credit Card,Standard,Completed,20085.2,3330.42,47.24
ORD0096795,CUST027645,2025-10-11,Debit Card,Standard,Completed,13471.89,2901.91,73.75
ORD0096796,CUST015711,2024-11-01,COD,Standard,Cancelled,3223.93,244.09,62.84
ORD0096797,CUST005103,2024-08-29,Debit Card,Express,Cancelled,7173.24,211.04,173.71
ORD0096798,CUST003932,2025-10-09,UPI,Standard,Completed,835.81,152.07,43.85
ORD0096799,CUST040781,2024-01-14,Credit Card,Express,Completed,1533.89,351.52,103.43
ORD0096800,CUST009469,2024-11-23,COD,Express,Completed,4152.89,708.73,117.34
ORD0096801,CUST020077,2025-09-06,UPI,Standard,Completed,6365.88,907.86,96.93
ORD0096802,CUST038040,2025-11-16,Net Banking,Standard,Completed,830.27,4.56,85.06
ORD0096803,CUST036525,2025-12-05,UPI,Express,Completed,2612.22,178.64,154.69
ORD0096804,CUST047456,2024-08-27,UPI,Same Day,Completed,1252.83,240.9,303.4
ORD0096805,CUST001711,2024-10-15,Credit Card,Standard,Completed,4288.47,643.58,41.03
ORD0096806,CUST003931,2024-02-25,Credit Card,Express,Completed,6900.78,225.88,105.69
ORD0096807,CUST008570,2025-04-19,COD,Standard,Completed,6313.41,297.84,77.49
ORD0096808,CUST013189,2024-03-26,Credit Card,Express,Completed,3056.12,101.99,103.82
ORD0096809,CUST044292,2025-12-07,Wallet,Express,Returned,7423.34,325.49,191.77
ORD0096810,CUST039158,2024-01-06,UPI,Standard,Completed,2262.76,207.11,66.52
ORD0096811,CUST039086,2025-09-06,Credit Card,Express,Completed,5938.23,1322.04,138.74
ORD0096812,CUST004269,2024-04-21,Wallet,Standard,Cancelled,4770.48,487.75,98.6
ORD0096813,CUST017667,2025-10-02,UPI,Standard,Completed,5020.62,155.79,51.92
ORD0096814,CUST036320,2025-12-27,COD,Standard,Completed,664.61,38.45,63.13
ORD0096815,CUST014192,2025-09-22,Credit Card,Express,Completed,5576.27,1489.21,153.71
ORD0096816,CUST006899,2025-02-15,Net Banking,Standard,Completed,3342.57,179.7,82.67
ORD0096817,CUST002948,2025-08-08,Debit Card,Express,Completed,531.68,9.52,121.35
ORD0096818,CUST020042,2024-11-15,UPI,Express,Returned,7261.66,1771.4,159.97
ORD0096819,CUST029989,2024-11-28,Credit Card,Standard,Completed,1945.78,246.56,62.73
ORD0096820,CUST028717,2024-07-16,Wallet,Express,Completed,4359.16,454.34,105.87
ORD0096821,CUST041626,2025-01-23,UPI,Standard,Completed,9907.98,2374.26,79.79
ORD0096822,CUST041718,2025-06-17,COD,Same Day,Completed,482.58,0.0,263.55
ORD0096823,CUST010983,2025-06-12,Wallet,Same Day,Completed,23243.77,4842.25,225.83
ORD0096824,CUST045396,2024-09-30,UPI,Standard,Completed,7508.01,1118.92,97.88
ORD0096825,CUST010431,2025-03-09,UPI,Standard,Completed,2104.05,262.47,69.8
ORD0096826,CUST022253,2025-04-05,UPI,Standard,Cancelled,3944.55,723.97,60.5
ORD0096827,CUST015119,2024-01-29,Credit Card,Standard,Completed,2795.31,435.81,53.16
ORD0096828,CUST039863,2024-11-21,UPI,Standard,Completed,4294.83,437.82,84.25
ORD0096829,CUST005812,2024-09-12,COD,Standard,Completed,16112.97,2524.55,57.66
ORD0096830,CUST041439,2024-06-11,Debit Card,Standard,Completed,610.46,165.06,94.16
ORD0096831,CUST043960,2025-08-07,Credit Card,Standard,Completed,19484.32,305.02,81.59
ORD0096832,CUST035498,2024-08-03,Net Banking,Same Day,Cancelled,6039.75,878.61,328.71
ORD0096833,CUST031742,2025-07-15,UPI,Express,Completed,3595.4,308.15,175.29
ORD0096834,CUST021333,2025-05-06,Net Banking,Standard,Completed,2648.84,241.52,83.13
ORD0096835,CUST044700,2025-07-30,Debit Card,Standard,Completed,2202.83,388.66,98.85
ORD0096836,CUST012722,2025-05-26,Debit Card,Same Day,Completed,3197.09,0.0,297.6
ORD0096837,CUST045878,2024-04-14,Credit Card,Express,Completed,397.01,102.67,123.63
ORD0096838,CUST017364,2024-09-03,Credit Card,Standard,Completed,3038.58,125.89,79.02
ORD0096839,CUST015970,2024-05-11,UPI,Express,Completed,697.16,170.54,181.71
ORD0096840,CUST047507,2025-04-16,Credit Card,Standard,Completed,7272.93,550.6,92.66
ORD0096841,CUST022482,2024-01-11,Credit Card,Standard,Cancelled,6076.87,860.99,55.86
ORD0096842,CUST033766,2024-06-08,UPI,Standard,Completed,9505.47,608.75,41.32
ORD0096843,CUST036813,2025-04-28,Wallet,Standard,Completed,9429.52,1439.34,87.34
ORD0096844,CUST019815,2024-11-23,Net Banking,Standard,Completed,4086.01,3.97,90.3
ORD0096845,CUST034711,2025-03-26,UPI,Standard,Cancelled,6791.81,1160.15,68.48
ORD0096846,CUST035886,2025-12-06,UPI,Standard,Completed,944.89,160.2,85.12
ORD0096847,CUST010103,2025-03-21,COD,Standard,Completed,2027.76,269.88,94.05
ORD0096848,CUST012801,2025-08-05,COD,Standard,Completed,1098.16,0.0,42.79
ORD0096849,CUST034579,2025-08-09,Wallet,Standard,Completed,8216.82,1403.64,82.12
ORD0096850,CUST031549,2025-02-08,Credit Card,Express,Completed,10946.12,2477.86,166.21
ORD0096851,CUST010888,2025-08-28,UPI,Standard,Completed,2790.16,441.26,86.34
ORD0096852,CUST011304,2025-04-24,Wallet,Express,Completed,1227.39,176.83,102.75
ORD0096853,CUST013012,2025-10-06,Credit Card,Standard,Completed,3102.62,773.74,83.32
ORD0096854,CUST037936,2025-09-19,Credit Card,Standard,Completed,16811.06,2494.18,77.0
ORD0096855,CUST017983,2025-03-22,COD,Standard,Completed,11167.16,171.66,63.39
ORD0096856,CUST031630,2024-06-02,UPI,Express,Completed,2271.86,472.09,185.61
ORD0096857,CUST022735,2024-05-03,Debit Card,Standard,Completed,1234.99,43.83,79.36
ORD0096858,CUST016235,2024-04-15,Wallet,Same Day,Completed,1341.07,60.81,348.45
ORD0096859,CUST014617,2024-07-07,Net Banking,Standard,Completed,10218.57,1443.04,46.47
ORD0096860,CUST016395,2025-10-26,UPI,Same Day,Completed,7168.78,244.99,212.64
ORD0096861,CUST004745,2024-10-31,Credit Card,Standard,Completed,5616.84,281.01,82.27
ORD0096862,CUST034478,2025-12-16,UPI,Express,Completed,1582.05,264.02,99.98
ORD0096863,CUST000891,2025-06-04,Debit Card,Express,Completed,1898.15,137.57,162.43
ORD0096864,CUST047257,2024-10-18,Debit Card,Standard,Completed,2407.29,283.26,84.91
ORD0096865,CUST025569,2024-08-25,Net Banking,Standard,Completed,5539.64,303.46,56.83
ORD0096866,CUST033270,2025-07-24,Debit Card,Standard,Completed,1370.78,339.15,41.8
ORD0096867,CUST020338,2025-11-19,Wallet,Express,Completed,4190.3,742.44,174.97
ORD0096868,CUST007693,2024-12-09,COD,Express,Completed,6741.9,1092.64,94.15
ORD0096869,CUST025017,2024-02-15,UPI,Express,Completed,13626.86,2626.95,156.59
ORD0096870,CUST024133,2025-11-06,UPI,Express,Completed,2916.88,307.16,107.53
ORD0096871,CUST010190,2024-08-20,Credit Card,Standard,Cancelled,7577.91,1679.85,42.08
ORD0096872,CUST041895,2025-01-16,COD,Standard,Completed,722.61,114.88,85.82
ORD0096873,CUST016771,2024-07-07,Net Banking,Express,Completed,640.81,50.42,189.3
ORD0096874,CUST009018,2025-12-06,Wallet,Express,Completed,2233.94,323.27,183.04
ORD0096875,CUST048888,2025-12-26,Wallet,Express,Completed,397.35,21.1,198.27
ORD0096876,CUST041132,2024-02-25,Debit Card,Standard,Completed,1175.24,66.03,90.21
ORD0096877,CUST019816,2025-12-24,Net Banking,Express,Completed,383.94,37.86,174.39
ORD0096878,CUST003630,2025-10-07,UPI,Same Day,Completed,8174.04,688.04,224.35
ORD0096879,CUST034774,2024-11-30,UPI,Express,Completed,4678.7,0.0,135.86
ORD0096880,CUST028999,2025-09-11,UPI,Standard,Completed,570.12,105.5,62.63
ORD0096881,CUST049981,2025-03-06,Credit Card,Express,Completed,3388.82,190.92,118.36
ORD0096882,CUST010661,2024-03-16,Wallet,Standard,Completed,137.86,31.91,59.38
ORD0096883,CUST007336,2024-12-18,Net Banking,Standard,Completed,7076.48,1477.14,45.96
ORD0096884,CUST014407,2025-04-14,UPI,Express,Completed,13732.0,3095.12,134.2
ORD0096885,CUST024427,2025-07-04,Credit Card,Express,Completed,4040.9,966.61,186.28
ORD0096886,CUST048465,2024-11-19,Wallet,Standard,Completed,1603.3,438.24,51.95
ORD0096887,CUST003261,2025-05-18,UPI,Standard,Completed,4877.61,628.9,88.72
ORD0096888,CUST029114,2024-06-04,Credit Card,Standard,Completed,2994.64,203.55,73.63
ORD0096889,CUST030542,2025-01-21,Net Banking,Standard,Returned,3688.22,392.71,98.89
ORD0096890,CUST021783,2024-02-21,Debit Card,Standard,Completed,3308.5,139.3,43.75
ORD0096891,CUST045304,2025-10-18,UPI,Standard,Completed,331.51,56.2,60.62
ORD0096892,CUST035548,2025-03-08,UPI,Express,Completed,2438.61,52.06,91.35
ORD0096893,CUST044679,2024-04-10,Credit Card,Standard,Completed,1442.39,73.99,68.27
ORD0096894,CUST046082,2024-07-18,Debit Card,Standard,Completed,2162.24,256.97,74.2
ORD0096895,CUST003963,2024-12-25,UPI,Express,Completed,1572.78,94.08,193.11
ORD0096896,CUST001567,2025-01-26,Debit Card,Express,Cancelled,3058.11,32.86,125.88
ORD0096897,CUST037504,2024-06-15,Debit Card,Express,Completed,4878.73,183.77,187.65
ORD0096898,CUST035511,2025-07-27,UPI,Standard,Completed,703.79,167.79,67.07
ORD0096899,CUST041131,2024-10-06,Wallet,Standard,Completed,16313.16,1475.96,56.0
ORD0096900,CUST020338,2025-10-31,Wallet,Standard,Completed,1243.68,0.0,42.09
ORD0096901,CUST042808,2025-08-10,UPI,Standard,Completed,4995.94,753.71,66.22
ORD0096902,CUST037435,2024-12-21,Debit Card,Express,Completed,1195.59,167.41,123.48
ORD0096903,CUST034802,2025-10-31,Debit Card,Same Day,Cancelled,806.84,155.32,216.42
ORD0096904,CUST020501,2025-08-24,UPI,Standard,Completed,10451.34,558.16,45.32
ORD0096905,CUST037930,2025-06-28,Wallet,Standard,Completed,4876.56,491.7,56.33
ORD0096906,CUST037640,2024-07-17,UPI,Standard,Completed,10055.22,2182.7,82.48
ORD0096907,CUST008754,2024-01-11,UPI,Standard,Completed,475.72,129.08,65.3
ORD0096908,CUST016086,2024-05-21,Debit Card,Standard,Completed,6300.86,568.67,51.3
ORD0096909,CUST025497,2024-06-11,Net Banking,Standard,Completed,2359.8,0.0,62.86
ORD0096910,CUST004779,2025-08-23,UPI,Standard,Completed,2576.9,145.47,66.28
ORD0096911,CUST033185,2025-11-15,Debit Card,Express,Cancelled,23666.58,1011.72,111.81
ORD0096912,CUST035170,2025-11-24,COD,Same Day,Completed,4881.02,79.05,309.05
ORD0096913,CUST000449,2024-01-02,UPI,Standard,Completed,8213.05,1118.05,85.65
ORD0096914,CUST019687,2025-03-02,UPI,Same Day,Completed,164.24,17.29,334.49
ORD0096915,CUST040977,2025-06-08,Credit Card,Express,Completed,7397.92,1354.54,100.28
ORD0096916,CUST022988,2024-02-20,Wallet,Express,Completed,8418.63,1355.72,197.95
ORD0096917,CUST011559,2025-12-30,Credit Card,Express,Completed,3485.09,94.65,183.16
ORD0096918,CUST005234,2024-03-30,Debit Card,Same Day,Completed,1405.54,110.47,289.08
ORD0096919,CUST026853,2024-11-06,UPI,Standard,Completed,2683.71,436.65,58.46
ORD0096920,CUST010874,2024-01-28,Credit Card,Express,Completed,17551.16,3912.5,103.71
ORD0096921,CUST035973,2024-07-05,Credit Card,Express,Completed,5537.03,100.16,133.71
ORD0096922,CUST024254,2025-12-30,Net Banking,Standard,Completed,8632.88,663.22,89.07
ORD0096923,CUST043206,2024-04-03,UPI,Standard,Completed,4541.06,0.0,46.71
ORD0096924,CUST027545,2024-04-20,Net Banking,Standard,Completed,535.69,24.67,76.32
ORD0096925,CUST022255,2025-03-02,Credit Card,Express,Completed,5829.5,227.46,174.75
ORD0096926,CUST019177,2024-04-05,UPI,Standard,Completed,4170.21,170.13,58.06
ORD0096927,CUST039482,2025-05-01,UPI,Express,Completed,9042.6,251.34,149.92
ORD0096928,CUST020750,2024-02-17,Credit Card,Express,Completed,13226.21,1444.35,180.97
ORD0096929,CUST035128,2025-02-24,Credit Card,Standard,Completed,7138.65,0.0,99.44
ORD0096930,CUST038631,2024-10-04,Debit Card,Express,Completed,2133.09,554.01,128.57
ORD0096931,CUST040877,2024-02-05,Credit Card,Standard,Completed,2421.94,268.88,97.18
ORD0096932,CUST012379,2024-03-16,UPI,Standard,Completed,1852.48,450.6,72.07
ORD0096933,CUST000895,2025-12-08,UPI,Standard,Completed,1535.35,421.2,47.33
ORD0096934,CUST048808,2024-09-15,UPI,Express,Completed,769.38,0.0,91.03
ORD0096935,CUST022171,2025-02-07,UPI,Express,Completed,3355.3,561.86,94.86
ORD0096936,CUST035669,2024-03-25,Credit Card,Standard,Cancelled,3894.36,334.34,80.65
ORD0096937,CUST044700,2025-01-29,Wallet,Express,Completed,3077.01,94.83,91.31
ORD0096938,CUST018110,2024-01-16,COD,Express,Completed,3583.4,35.07,169.4
ORD0096939,CUST037242,2025-08-09,Credit Card,Standard,Completed,4522.08,360.25,43.8
ORD0096940,CUST028769,2025-05-20,Net Banking,Standard,Completed,5150.19,486.83,50.86
ORD0096941,CUST024160,2025-06-01,Debit Card,Express,Completed,4925.68,995.96,136.18
ORD0096942,CUST007138,2024-08-19,Credit Card,Express,Completed,171.97,34.22,125.72
ORD0096943,CUST013996,2025-07-02,UPI,Standard,Completed,4093.61,870.72,84.69
ORD0096944,CUST027287,2025-04-22,UPI,Express,Completed,470.41,58.1,175.8
ORD0096945,CUST034405,2024-07-24,Credit Card,Standard,Completed,10427.85,2140.04,49.99
ORD0096946,CUST000228,2025-11-10,UPI,Standard,Completed,4850.04,109.15,82.11
ORD0096947,CUST013868,2024-06-01,COD,Standard,Completed,8312.68,777.18,74.54
ORD0096948,CUST011831,2025-11-30,Wallet,Standard,Completed,629.21,165.63,52.26
ORD0096949,CUST006303,2024-05-10,Credit Card,Standard,Completed,946.82,256.18,45.11
ORD0096950,CUST012013,2024-03-27,COD,Express,Completed,8667.5,706.34,170.83
ORD0096951,CUST024817,2025-03-22,Debit Card,Standard,Completed,5447.23,428.81,70.17
ORD0096952,CUST004818,2024-02-10,Wallet,Express,Cancelled,6288.5,891.93,114.66
ORD0096953,CUST004247,2025-01-14,Debit Card,Same Day,Returned,4061.41,627.0,187.89
ORD0096954,CUST038880,2025-09-26,Credit Card,Express,Completed,21374.07,4683.89,139.52
ORD0096955,CUST005839,2024-08-05,UPI,Express,Completed,1334.38,257.0,170.23
ORD0096956,CUST006565,2025-08-09,UPI,Standard,Completed,2631.72,0.0,55.96
ORD0096957,CUST034630,2025-05-22,Credit Card,Standard,Completed,1206.72,210.94,84.75
ORD0096958,CUST048712,2025-07-11,Debit Card,Express,Completed,17033.08,1934.29,170.68
ORD0096959,CUST017426,2025-06-17,Debit Card,Standard,Completed,1939.99,431.1,58.18
ORD0096960,CUST009808,2024-05-19,Net Banking,Standard,Completed,9510.79,1090.64,43.29
ORD0096961,CUST011352,2024-05-17,Credit Card,Standard,Completed,568.19,70.91,90.58
ORD0096962,CUST034069,2025-10-19,Wallet,Standard,Completed,1011.72,59.08,44.26
ORD0096963,CUST018171,2024-12-29,Credit Card,Standard,Completed,3207.52,486.98,83.19
ORD0096964,CUST036098,2024-08-30,UPI,Standard,Completed,656.87,179.36,42.17
ORD0096965,CUST036288,2024-05-27,UPI,Standard,Completed,1112.56,229.47,47.79
ORD0096966,CUST018515,2025-09-02,UPI,Express,Returned,2002.61,354.41,147.28
ORD0096967,CUST033809,2025-09-01,UPI,Standard,Completed,469.65,90.71,91.12
ORD0096968,CUST019008,2024-03-11,Debit Card,Standard,Completed,6997.76,1231.18,68.91
ORD0096969,CUST022830,2024-01-15,UPI,Standard,Completed,2798.34,389.25,46.19
ORD0096970,CUST039824,2024-11-15,Debit Card,Standard,Completed,7191.69,734.13,44.51
ORD0096971,CUST046742,2025-09-08,COD,Express,Completed,3802.84,777.91,107.76
ORD0096972,CUST022338,2025-11-13,Credit Card,Standard,Completed,5355.2,286.53,49.26
ORD0096973,CUST008076,2024-04-28,Wallet,Standard,Completed,2410.93,452.5,53.04
ORD0096974,CUST027852,2024-04-18,Net Banking,Standard,Returned,8501.48,970.49,87.37
ORD0096975,CUST008318,2024-10-11,Credit Card,Express,Completed,4550.48,503.35,186.38
ORD0096976,CUST045298,2024-04-01,Debit Card,Standard,Completed,5142.36,1393.64,48.02
ORD0096977,CUST030541,2025-10-19,UPI,Standard,Completed,2276.7,303.51,94.02
ORD0096978,CUST043984,2024-09-20,COD,Standard,Completed,1308.67,310.58,87.27
ORD0096979,CUST046375,2025-08-07,UPI,Standard,Completed,9468.34,1115.26,84.36
ORD0096980,CUST029387,2025-09-08,Credit Card,Express,Completed,2626.86,576.78,139.81
ORD0096981,CUST020138,2024-02-23,Net Banking,Standard,Completed,4449.44,349.04,60.33
ORD0096982,CUST022137,2025-01-22,Credit Card,Standard,Completed,11151.0,1838.24,42.85
ORD0096983,CUST009891,2024-10-16,Credit Card,Standard,Completed,856.3,176.85,94.26
ORD0096984,CUST000151,2025-02-11,Credit Card,Express,Completed,1468.21,117.03,108.6
ORD0096985,CUST036782,2025-03-13,Debit Card,Standard,Completed,2615.72,287.05,77.41
ORD0096986,CUST049051,2025-10-30,Credit Card,Standard,Completed,28981.88,3096.1,68.91
ORD0096987,CUST028473,2025-02-15,UPI,Express,Cancelled,13256.04,2293.93,104.57
ORD0096988,CUST024061,2025-10-13,UPI,Standard,Completed,5912.25,1346.1,55.46
ORD0096989,CUST016144,2024-01-05,UPI,Express,Completed,1407.37,23.69,130.36
ORD0096990,CUST037169,2024-08-10,COD,Standard,Completed,11079.08,1106.27,70.4
ORD0096991,CUST012845,2025-12-08,Net Banking,Standard,Completed,5118.62,446.77,50.1
ORD0096992,CUST006441,2024-05-15,Debit Card,Standard,Completed,5670.5,1029.81,92.99
ORD0096993,CUST031737,2024-12-06,UPI,Standard,Completed,5494.79,137.25,64.43
ORD0096994,CUST043927,2024-07-28,UPI,Express,Completed,2042.79,348.69,108.52
ORD0096995,CUST026361,2025-01-31,UPI,Standard,Completed,2436.25,456.84,52.56
ORD0096996,CUST041245,2024-05-06,COD,Express,Cancelled,2827.14,603.72,192.32
ORD0096997,CUST028716,2025-01-11,Credit Card,Standard,Completed,7493.41,1749.01,53.71
ORD0096998,CUST042319,2025-10-13,UPI,Express,Completed,1181.16,160.87,143.18
ORD0096999,CUST022238,2025-10-13,Wallet,Same Day,Completed,8069.36,647.83,334.46
